"","ts_code","symbol","name","area","industry","market","list_date"
"3736","603213.SH","603213","镇洋发展","浙江","化工原料","主板","20211111"
"3737","603214.SH","603214","爱婴室","上海","百货","主板","20180330"
"3738","603216.SH","603216","梦天家居","浙江","家居用品","主板","20211215"
"3739","603217.SH","603217","元利科技","山东","化工原料","主板","20190620"
"3740","603218.SH","603218","日月股份","浙江","电气设备","主板","20161228"
"3741","603219.SH","603219","富佳股份","浙江","家用电器","主板","20211122"
"3742","603220.SH","603220","中贝通信","湖北","通信设备","主板","20181115"
"3743","603221.SH","603221","爱丽家居","江苏","家居用品","主板","20200323"
"3744","603222.SH","603222","济民医疗","浙江","化学制药","主板","20150217"
"3745","603223.SH","603223","恒通股份","山东","仓储物流","主板","20150630"
"3746","603225.SH","603225","新凤鸣","浙江","化纤","主板","20170418"
"3747","603226.SH","603226","菲林格尔","上海","家居用品","主板","20170615"
"3748","603227.SH","603227","雪峰科技","新疆","化工原料","主板","20150515"
"3749","603228.SH","603228","景旺电子","深圳","元器件","主板","20170106"
"3750","603229.SH","603229","奥翔药业","浙江","化学制药","主板","20170509"
"3751","603230.SH","603230","内蒙新华","内蒙","出版业","主板","20211224"
"3752","603232.SH","603232","格尔软件","上海","软件服务","主板","20170421"
"3753","603233.SH","603233","大参林","广东","医药商业","主板","20170731"
"3754","603236.SH","603236","移远通信","上海","通信设备","主板","20190716"
"3755","603238.SH","603238","诺邦股份","浙江","纺织","主板","20170222"
"3756","603239.SH","603239","浙江仙通","浙江","汽车配件","主板","20161230"
"3757","603256.SH","603256","宏和科技","上海","玻璃","主板","20190719"
"3758","603258.SH","603258","电魂网络","浙江","互联网","主板","20161026"
"3759","603259.SH","603259","药明康德","江苏","化学制药","主板","20180508"
"3760","603260.SH","603260","合盛硅业","浙江","化工原料","主板","20171030"
"3761","603266.SH","603266","天龙股份","浙江","塑料","主板","20170110"
"3762","603267.SH","603267","鸿远电子","北京","元器件","主板","20190515"
"3763","603268.SH","603268","松发股份","广东","陶瓷","主板","20150319"
"3764","603269.SH","603269","海鸥股份","江苏","机械基件","主板","20170517"
"3765","603277.SH","603277","银都股份","浙江","专用机械","主板","20170911"
"3766","603278.SH","603278","大业股份","山东","钢加工","主板","20171113"
"3767","603279.SH","603279","景津环保","山东","环境保护","主板","20190729"
"3768","603283.SH","603283","赛腾股份","江苏","专用机械","主板","20171225"
"3769","603286.SH","603286","日盈电子","江苏","汽车配件","主板","20170627"
"3770","603288.SH","603288","海天味业","广东","食品","主板","20140211"
"3771","603289.SH","603289","泰瑞机器","浙江","专用机械","主板","20171031"
"3772","603290.SH","603290","斯达半导","浙江","半导体","主板","20200204"
"3773","603297.SH","603297","永新光学","浙江","电器仪表","主板","20180910"
"3774","603298.SH","603298","杭叉集团","浙江","专用机械","主板","20161227"
"3775","603299.SH","603299","苏盐井神","江苏","食品","主板","20151231"
"3776","603300.SH","603300","华铁应急","浙江","多元金融","主板","20150529"
"3777","603301.SH","603301","振德医疗","浙江","医疗保健","主板","20180412"
"3778","603303.SH","603303","得邦照明","浙江","家用电器","主板","20170330"
"3779","603305.SH","603305","旭升股份","浙江","汽车配件","主板","20170710"
"3780","603306.SH","603306","华懋科技","福建","汽车配件","主板","20140926"
"3781","603308.SH","603308","应流股份","安徽","专用机械","主板","20140122"
"3782","603309.SH","603309","维力医疗","广东","医疗保健","主板","20150302"
"3783","603311.SH","603311","金海高科","浙江","家用电器","主板","20150518"
"3784","603313.SH","603313","梦百合","江苏","家居用品","主板","20161013"
"3785","603315.SH","603315","福鞍股份","辽宁","机械基件","主板","20150424"
"3786","603316.SH","603316","诚邦股份","浙江","建筑工程","主板","20170619"
"3787","603317.SH","603317","天味食品","四川","食品","主板","20190416"
"3788","603318.SH","603318","水发燃气","辽宁","供气供热","主板","20150424"
"3789","603319.SH","603319","湘油泵","湖南","汽车配件","主板","20161130"
"3790","603320.SH","603320","迪贝电气","浙江","机械基件","主板","20170502"
"3791","603321.SH","603321","梅轮电梯","浙江","运输设备","主板","20170915"
"3792","603322.SH","603322","超讯通信","广东","通信设备","主板","20160728"
"3793","603323.SH","603323","苏农银行","江苏","银行","主板","20161129"
"3794","603324.SH","603324","盛剑环境","上海","环境保护","主板","20210407"
"3795","603326.SH","603326","我乐家居","江苏","家居用品","主板","20170616"
"3796","603327.SH","603327","福蓉科技","四川","元器件","主板","20190523"
"3797","603328.SH","603328","依顿电子","广东","元器件","主板","20140701"
"3798","603329.SH","603329","上海雅仕","上海","仓储物流","主板","20171229"
"3799","603330.SH","603330","上海天洋","上海","塑料","主板","20170213"
"3800","603331.SH","603331","百达精工","浙江","专用机械","主板","20170705"
"3801","603332.SH","603332","苏州龙杰","江苏","化纤","主板","20190117"
"3802","603333.SH","603333","尚纬股份","四川","电气设备","主板","20120507"
"3803","603335.SH","603335","迪生力","广东","汽车配件","主板","20170620"
"3804","603336.SH","603336","宏辉果蔬","广东","农业综合","主板","20161124"
"3805","603337.SH","603337","杰克股份","浙江","纺织机械","主板","20170119"
"3806","603338.SH","603338","浙江鼎力","浙江","专用机械","主板","20150325"
"3807","603339.SH","603339","四方科技","江苏","专用机械","主板","20160519"
"3808","603345.SH","603345","安井食品","福建","食品","主板","20170222"
"3809","603348.SH","603348","文灿股份","广东","汽车配件","主板","20180426"
"3810","603351.SH","603351","威尔药业","江苏","化学制药","主板","20190130"
"3811","603353.SH","603353","和顺石油","湖南","石油贸易","主板","20200407"
"3812","603355.SH","603355","莱克电气","江苏","家用电器","主板","20150513"
"3813","603356.SH","603356","华菱精工","安徽","运输设备","主板","20180124"
"3814","603357.SH","603357","设计总院","安徽","建筑工程","主板","20170801"
"3815","603358.SH","603358","华达科技","江苏","汽车配件","主板","20170125"
"3816","603359.SH","603359","东珠生态","江苏","环境保护","主板","20170901"
"3817","603360.SH","603360","百傲化学","辽宁","化工原料","主板","20170206"
"3818","603363.SH","603363","傲农生物","福建","饲料","主板","20170926"
"3819","603365.SH","603365","水星家纺","上海","纺织","主板","20171120"
"3820","603366.SH","603366","日出东方","江苏","家用电器","主板","20120521"
"3821","603367.SH","603367","辰欣药业","山东","化学制药","主板","20170929"
"3822","603368.SH","603368","柳药股份","广西","医药商业","主板","20141204"
"3823","603369.SH","603369","今世缘","江苏","白酒","主板","20140703"
"3824","603377.SH","603377","东方时尚","北京","汽车服务","主板","20160205"
"3825","603378.SH","603378","亚士创能","上海","染料涂料","主板","20170928"
"3826","603379.SH","603379","三美股份","浙江","化工原料","主板","20190402"
"3827","603380.SH","603380","易德龙","江苏","元器件","主板","20170622"
"3828","603383.SH","603383","顶点软件","福建","软件服务","主板","20170522"
"3829","603385.SH","603385","惠达卫浴","河北","家居用品","主板","20170405"
"3830","603386.SH","603386","广东骏亚","广东","元器件","主板","20170912"
"3831","603387.SH","603387","基蛋生物","江苏","医疗保健","主板","20170717"
"3832","603388.SH","603388","元成股份","浙江","建筑工程","主板","20170324"
"3833","603389.SH","603389","亚振家居","江苏","家居用品","主板","20161215"
"3834","603390.SH","603390","通达电气","广东","汽车配件","主板","20191125"
"3835","603392.SH","603392","万泰生物","北京","医疗保健","主板","20200429"
"3836","603393.SH","603393","新天然气","新疆","供气供热","主板","20160912"
"3837","603396.SH","603396","金辰股份","辽宁","专用机械","主板","20171018"
"3838","603398.SH","603398","沐邦高科","江西","文教休闲","主板","20151209"
"3839","603399.SH","603399","吉翔股份","辽宁","小金属","主板","20120824"
"3840","603408.SH","603408","建霖家居","福建","家居用品","主板","20200730"
"3841","603416.SH","603416","信捷电气","江苏","电器仪表","主板","20161221"
"3842","603421.SH","603421","鼎信通讯","山东","通信设备","主板","20161011"
"3843","603429.SH","603429","集友股份","安徽","广告包装","主板","20170124"
"3844","603439.SH","603439","贵州三力","贵州","中成药","主板","20200428"
"3845","603444.SH","603444","吉比特","福建","互联网","主板","20170104"
"3846","603456.SH","603456","九洲药业","浙江","化学制药","主板","20141010"
"3847","603458.SH","603458","勘设股份","贵州","建筑工程","主板","20170809"
"3848","603466.SH","603466","风语筑","上海","文教休闲","主板","20171020"
"3849","603477.SH","603477","巨星农牧","四川","农业综合","主板","20171218"
"3850","603486.SH","603486","科沃斯","江苏","家用电器","主板","20180528"
"3851","603488.SH","603488","展鹏科技","江苏","电气设备","主板","20170516"
"3852","603489.SH","603489","八方股份","江苏","电气设备","主板","20191111"
"3853","603496.SH","603496","恒为科技","上海","IT设备","主板","20170607"
"3854","603499.SH","603499","翔港科技","上海","广告包装","主板","20171016"
"3855","603500.SH","603500","祥和实业","浙江","运输设备","主板","20170904"
"3856","603501.SH","603501","韦尔股份","上海","半导体","主板","20170504"
"3857","603505.SH","603505","金石资源","浙江","矿物制品","主板","20170503"
"3858","603506.SH","603506","南都物业","浙江","房产服务","主板","20180201"
"3859","603507.SH","603507","振江股份","江苏","电气设备","主板","20171106"
"3860","603508.SH","603508","思维列控","河南","软件服务","主板","20151224"
"3861","603511.SH","603511","爱慕股份","北京","服饰","主板","20210531"
"3862","603515.SH","603515","欧普照明","上海","电气设备","主板","20160819"
"3863","603516.SH","603516","淳中科技","北京","通信设备","主板","20180202"
"3864","603517.SH","603517","绝味食品","湖南","食品","主板","20170317"
"3865","603518.SH","603518","锦泓集团","江苏","服饰","主板","20141203"
"3866","603519.SH","603519","立霸股份","江苏","家用电器","主板","20150319"
"3867","603520.SH","603520","司太立","浙江","化学制药","主板","20160309"
"3868","603527.SH","603527","众源新材","安徽","铜","主板","20170907"
"3869","603528.SH","603528","多伦科技","江苏","软件服务","主板","20160503"
